img,description
00822_00.jpg,"The dress is a rust-colored, long-sleeved blouse with a deep V-neckline and a front knot detail, paired with navy blue high-waisted pants."
00823_00.jpg,"The dress is a purple t-shirt with black shorts and white, red, and blue stripes on the sleeves."
00825_00.jpg,The dress is a purple V-neck T-shirt with short sleeves and a fitted silhouette.
00826_00.jpg,"The dress is a sleeveless, off-white top with lace trim at the neckline and black pants."
00829_00.jpg,"The dress is a long-sleeved, white and red striped top paired with dark blue jeans featuring gold buttons."
00830_00.jpg,"The dress is a long-sleeved, maroon-colored top with small white polka dots and gold buttons down the front, paired with high-waisted blue jeans."
00831_00.jpg,"The dress is a white sleeveless top with ""Versace Jeans"" printed on it, paired with a black leather skirt featuring gold zippers and a front pocket."
00833_00.jpg,"A woman wearing a pink, black, and white FILA logo t-shirt and beige pants."
00834_00.jpg,"The dress is a white sleeveless top with lace trim and a deep V-neckline, paired with high-waisted blue jeans."
00835_00.jpg,The dress is a white T-shirt with red and black text and a brown suede mini skirt with a zipper.
00836_00.jpg,"The dress is a sleeveless, floral-patterned top in navy blue with yellow and white flowers on green leaves."
00837_00.jpg,The dress is a red long-sleeved top with a pocket and light blue jeans.
00838_00.jpg,"""The dress is a cream-colored blouse with a bow at the neck and black pants."""
00841_00.jpg,"The dress is a teal-colored top with lace detailing at the neckline and short sleeves, paired with blue jeans."
00842_00.jpg,"The dress is a long-sleeved, high-necked top with a cityscape print and light blue jeans."
00844_00.jpg,"The dress is a Tommy Sport crop top and leggings set, featuring a green and white color block design."
00845_00.jpg,"""A black oversized sweater paired with a plaid skirt featuring yellow, black, and white squares."""
00846_00.jpg,"The dress is a long-sleeved, patterned top with a V-neckline and white pants."
00847_00.jpg,The dress is a white long-sleeved top with a cut-out design on the front and black leather pants with a zipper detail at the waistline.
00849_00.jpg,The dress is a black floral print top with a V-neckline and short sleeves.
00850_00.jpg,"The dress is a white, short-sleeved blouse with a bow at the collar and black pants with a bow at the waist."
00851_00.jpg,"""A woman wearing a black turtleneck sweater and plaid pants."""
00853_00.jpg,"The dress is an olive green t-shirt with a sunflower design made of rhinestones, paired with light blue jeans."
00854_00.jpg,The dress is a white and navy blue color-blocked hoodie with a lace-up front and long sleeves.
00855_00.jpg,"The dress is a black and white patterned top with short sleeves and a round neckline, paired with light blue jeans."
00857_00.jpg,"The dress is a pink, short-sleeved top with a subtle lattice pattern and blue jeans."
00860_00.jpg,The dress is a gray Levis t-shirt with a red logo on the front and black jeans.
00861_00.jpg,"""A sleeveless, pastel pink top with lace detailing and black high-waisted pants."""
00863_00.jpg,"The dress is a sleeveless, cowl-neck bodysuit in a nude color paired with black pants."
00864_00.jpg,The dress is a teal sleeveless top with lace detailing on the neckline and blue jeans.
00866_00.jpg,The dress is a black long-sleeved top with a scoop neckline and tan pants.
00867_00.jpg,The dress is a white V-neck T-shirt paired with a navy blue skirt featuring red and white stripes.
00868_00.jpg,The dress is a gray long-sleeved top with a V-neckline and green high-waisted trousers with a belt.
00869_00.jpg,"The dress is an orange knit tank top with a scoop neckline and button details, paired with white pants."
00870_00.jpg,The dress is a light pink spaghetti strap top with lace detailing at the neckline and blue jeans.
00871_00.jpg,The dress is a salmon pink spaghetti top with lace trim and black jeans.
00872_00.jpg,"""Striped long-sleeved top in white and navy blue."""
00873_00.jpg,"""Lavender knitted polo shirt with a collar and white pants."""
00874_00.jpg,The dress is a black Carhartt T-shirt paired with black pants and a black belt.
00876_00.jpg,"The dress is a black sleeveless top with lace detailing on the neckline and shoulders, paired with plaid pants."
00878_00.jpg,"The dress is a black short-sleeved top with a V-neckline and button details, paired with leopard print pants."
00879_00.jpg,"The dress is a blue blouse with a high collar and long sleeves, paired with black pants."
00880_00.jpg,The dress is a vibrant orange long-sleeved top paired with white jeans.
00881_00.jpg,"The dress is a white T-shirt featuring a drawing of a polar bear riding a bicycle, paired with black pants."
00882_00.jpg,"The dress is a black, long-sleeved top with a V-neckline and a layered hemline."
00883_00.jpg,"The dress is a black short-sleeved top with lace details on the neckline and shoulders, paired with plaid pants."
00885_00.jpg,"The dress is a long-sleeved, brown top paired with a black pleated skirt."
00886_00.jpg,"The dress is a black, patterned top with a 3/4 sleeve and an asymmetrical hemline."
00887_00.jpg,"""Yellow floral print spaghetti strap top."""
00890_00.jpg,The dress is a black ribbed long-sleeved top with a mock neck and fitted black jeans.
00892_00.jpg,"The dress is a navy blue blouse with white polka dots, featuring a V-neckline and long sleeves with elastic cuffs."
00894_00.jpg,The dress is a white sleeveless top with red trim and a Tommy Sport logo on the chest.
00895_00.jpg,The dress is a black long-sleeved T-shirt with white geometric patterns on the sleeves and a small white logo on the chest.
00896_00.jpg,"The dress is a black, short-sleeved top with embellished shoulder pads and cream-colored pants."
00897_00.jpg,"The dress is a long-sleeved, white and navy blue striped top with a front zipper and black high-waisted jeans."
00898_00.jpg,"The dress is a long-sleeved, V-neck sweater with a black and gold striped pattern, paired with black leather pants."
00899_00.jpg,"The dress is a white blouse with black vertical stripes and red trim, paired with blue jeans."
00900_00.jpg,The dress is a leopard print blouse with a red tassel necklace and blue jeans.
00901_00.jpg,The dress is a navy blue floral print top paired with a light blue denim skirt.
00903_00.jpg,"The dress is an olive green, off-shoulder, long-sleeved top with a square neckline and fitted sleeves."
00904_00.jpg,"The dress is a black floral print top with short sleeves and a round neckline, paired with dark jeans."
00905_00.jpg,The dress is a black long-sleeved top paired with a black faux leather skirt featuring button details.
00907_00.jpg,The dress is a white T-shirt with a cactus print and blue jeans.
00908_00.jpg,"""A black lace-trimmed spaghetti strap top paired with white pants."""
00909_00.jpg,"The dress is a sleeveless, knitted top in yellow, blue, and green stripes, paired with white pants."
00910_00.jpg,The dress is a white blouse with intricate lace embroidery and short sleeves.
00912_00.jpg,"The dress is an orange, short-sleeved top with a round neckline and a relaxed fit."
00913_00.jpg,"The dress is a white blouse with long sleeves and a V-neckline, paired with black pants."
00914_00.jpg,"The dress is a sleeveless floral print top with blue, yellow, and white flowers on a white background, paired with white pants."
00915_00.jpg,"The dress is a white T-shirt with blue and black abstract designs and text that reads ""FEEL YOUR ENERGY."""
00917_00.jpg,"The dress is a black, short-sleeved top with intricate cut-out patterns and a black denim skirt with white stitching details."
00918_00.jpg,"The dress is a maroon-colored T-shirt with floral patterns and the word ""ENJOY"" printed on it."
00919_00.jpg,The dress is a white short-sleeved top with buttons down the front and high-waisted blue jeans.
00921_00.jpg,"The dress is a long-sleeved, red top with a lace neckline and blue jeans."
00922_00.jpg,"The dress is a black long-sleeved top with one shoulder exposed, paired with white pants."
00923_00.jpg,"The dress is a black blouse with white polka dots and a V-neckline, paired with blue jeans."
00924_00.jpg,The dress is a black and white pol dot print spaghetti strap top.
00926_00.jpg,"The dress is a black leather mini skirt with a side slit and a floral patterned crop top in black, red, and white colors."
00927_00.jpg,"The dress is a short-sleeved, multi-colored striped top paired with beige pants."
00928_00.jpg,"""A woman wearing a loose-fitting, heather gray t-shirt and dark blue jeans."""
00929_00.jpg,The dress is a teal metallic short-sleeved top with a knot at the front and black pants underneath.
00930_00.jpg,The dress is a white long-sleeved top with a ruffled collar and black high-waisted pants.
00931_00.jpg,The dress is a white Nike long-sleeved top paired with black jeans.
00932_00.jpg,"The dress is a navy blue top with lace sleeves and a fitted silhouette, paired with blue jeans."
00933_00.jpg,"The dress is a white floral print spaghetti top with black polka dots and red flowers, paired with black high-waisted trousers."
00934_00.jpg,"The dress features a leopard print skirt, black top, and a beige coat."
00935_00.jpg,"The dress is a long-sleeved, patterned top with a black and white geometric design, paired with light blue jeans."
00938_00.jpg,The dress is a white T-shirt paired with dark blue jeans.
00940_00.jpg,"The dress is a black t-shirt with an alien and space theme, paired with colorful shorts featuring various shapes and patterns."
00941_00.jpg,The dress is a navy blue top with lace sleeves and high-waisted jeans.
00943_00.jpg,"The dress is a black long-sleeved blouse with white speckles, featuring a round neckline and a front slit."
00944_00.jpg,The dress is a navy blue floral print top with 3/4 sleeves and white pants.
00945_00.jpg,"The dress is a white blouse with a gold chain pattern, featuring a V-neckline and long sleeves."
00946_00.jpg,"""A dark gray, long-sleeved, button-down shirt with a high collar."""
00947_00.jpg,The dress is a white sleeveless top with a floral lace pattern and white pants.
00949_00.jpg,The dress is a black polo shirt with short sleeves and a white skirt featuring black stripes at the waistline.
00951_00.jpg,The dress is a black short-sleeved t-shirt.
00952_00.jpg,"The dress is a black, semi-sheer top with a draped front and 3/4 sleeves."
00953_00.jpg,"""Orange polka dot blouse with rolled sleeves and blue jeans."""
00954_00.jpg,"""A black sleeveless top with a round neckline and a black belt with a silver buckle."""
00956_00.jpg,"""A red and white striped sleeveless maxi dress."""
00957_00.jpg,The dress is a black lace top with long sleeves and an orange leopard print skirt with a gold belt.
00958_00.jpg,"""A woman wearing a black turtleneck top and plaid pants."""
00959_00.jpg,"""The dress is a cream-colored, ribbed knit outfit consisting of a long-sleeved top and matching pants."""
00962_00.jpg,The dress is a white sweatshirt with blue leaf graphics and tan striped pants with a tie waistband.
00963_00.jpg,The dress is a black long-sleeved top paired with a leopard print skirt featuring a silver zipper detail on the side.
00964_00.jpg,"The dress is a sleeveless, off-white blouse with a boat neckline and black pants."
00965_00.jpg,The dress is a black sleeveless top with white polka dots and blue jeans.
00966_00.jpg,The dress is an olive green long-sleeved top paired with black jeans.
00967_00.jpg,"The dress is a black lace top with sheer sleeves and a high neckline, paired with high-waisted dark jeans."
00968_00.jpg,"The dress is a camouflage print top with a V-neckline and bell sleeves, paired with beige jeans."
00969_00.jpg,"""A black, long-sleeved turtleneck top with a fitted silhouette and a high neckline."""
00970_00.jpg,"The dress is a white t-shirt with the word ""KARL"" written on it in gold letters, paired with silver metallic pants."
00971_00.jpg,The dress is a white long-sleeved t-shirt with a small blue logo on the chest and blue jeans.
00972_00.jpg,"The dress is a short-sleeved, ribbed, pink top with black jeans."
00973_00.jpg,The dress is a white T-shirt with colorful embroidery on the front and a green skirt worn over it.
00974_00.jpg,The dress is a red blouse with a tie neckline and black pleated skirt.
00977_00.jpg,"The dress is a white, short-sleeved, mesh top with a round neckline and black pants with a silver belt buckle."
00978_00.jpg,"The dress is a red, long-sleeved top with a boat neckline and 3/4 sleeves."
00979_00.jpg,"The dress is a long-sleeved, red and black patterned blouse with a tie-neckline and black jeans."
00980_00.jpg,"The dress is a black and white polka dot pattern top with a V-neckline and cap sleeves, paired with beige pants."
00982_00.jpg,The dress is a black turtleneck top paired with beige ribbed pants.
00983_00.jpg,"The dress is a mustard yellow top with lace details on the shoulders and sleeves, paired with light blue jeans."
00985_00.jpg,"The dress is a long-sleeved, heather gray top paired with white high-waisted jeans."
00987_00.jpg,The dress is a light blue polo shirt with a tropical leaf pattern and white pants.
00988_00.jpg,"""A black dress with lace trim and a fitted silhouette."""
00990_00.jpg,The dress is a mustard yellow top with black paisley patterns and white jeans.
00994_00.jpg,The dress is a white EA7 Emporio Armani T-shirt paired with black EA7 sweatpants.
00995_00.jpg,The dress is a black V-neck T-shirt paired with high-waisted dark gray jeans.
00996_00.jpg,"The dress is a sleeveless, color-blocked crop top with a black and pink design featuring a white logo on the chest."
00997_00.jpg,The dress is a white Tommy Jeans T-shirt with a small logo on the left chest and olive green pants.
00998_00.jpg,The dress is a black long-sleeved top with buttons down the front and blue jeans.
00999_00.jpg,"The dress is a sleeveless top with a white and blue abstract pattern, paired with black pants featuring silver buttons on the waistband."
01001_00.jpg,"A black long-sleeved T-shirt with a red and white FILA logo on the front, paired with white pants featuring side pockets and drawstrings at the waist."
01002_00.jpg,The dress is a black long-sleeved top paired with a plaid skirt featuring a tie waist.
01004_00.jpg,The dress is a pink Polo Ralph Lauren T-shirt with a blue logo and dark blue jeans.
01005_00.jpg,The dress is a bright pink t-shirt with a white skull patch pocket and a black and white floral skirt.
01007_00.jpg,The dress is a black sheer top with barbed wire designs and a leopard print skirt with a silver zipper.
01009_00.jpg,"The dress is a pink GAP T-shirt with ""New York"" written on it."
01010_00.jpg,The dress is a black and white striped long-sleeved top paired with high-waisted blue jeans.
01012_00.jpg,The dress is a yellow blouse with puff sleeves and blue patterned pants.
01013_00.jpg,The dress is a white sleeveless top and a pink denim skirt with a front slit.
01015_00.jpg,"The dress is a white long-sleeved top with a crew neck and a fitted waist, paired with tan pants."
01017_00.jpg,"The dress is a black sleeveless top with thin straps and a scoop neckline, paired with light blue jeans and a colorful belt."
01018_00.jpg,"The dress is a black, short-sleeved top with a front knot and blue jeans."
01019_00.jpg,The dress is a white T-shirt with gold embroidery and dark blue jeans.
01020_00.jpg,The dress is a yellow sleeveless top paired with colorful leggings featuring floral patterns.
01021_00.jpg,The dress is a pink floral print sleeveless top with ruffled straps and a square neckline.
01022_00.jpg,The dress is a black hal tank top paired with olive-green pants and a black belt adorned with silver studs.
01023_00.jpg,The dress is a black and white leopard print top with a floral design on the chest.
01024_00.jpg,"The dress is a long-sleeved, black and orange patterned top with silver chain designs, paired with black leather pants."
01025_00.jpg,"The dress is a white T-shirt with thin horizontal stripes in blue and orange, featuring an embroidered flower on the left side of the chest."
01027_00.jpg,"The dress is a long-sleeved, beige bodysuit paired with high-waisted blue jeans featuring gold buttons and a belt buckle."
01028_00.jpg,"The dress is a long-sleeved, patterned top with a scoop neckline and black pants."
01029_00.jpg,The dress is a black T-shirt featuring a space-themed graphic and text.
01030_00.jpg,The dress is a red and blue patterned spaghetti strap top paired with a black faux leather skirt.
01032_00.jpg,"The dress is a sleeveless, deep V-neck bodysuit in a rust color paired with a black satin skirt."
01033_00.jpg,"""A black long-sleeved sweatshirt with white stripes on the sleeves and a circular logo on the chest."""
01034_00.jpg,"The dress is a navy blue, short-sleeved top with intricate lace and embroidery details."
01037_00.jpg,"""Lavender polo shirt with a small green logo on the chest and white denim shorts."""
01038_00.jpg,The dress is a white T-shirt with an embroidered character on the left chest and a black leather skirt with a fitted waistline.
01039_00.jpg,"The dress is a long-sleeved, black, glittery top with a round neckline and a fitted silhouette."
01040_00.jpg,"The dress is a gray, long-sleeved top with a V-neckline and a front pocket."
01041_00.jpg,"The dress is a white and black striped t-shirt with colorful letters on it, paired with red plaid pants featuring brown belt buckles."
01042_00.jpg,The dress is a black sleeveless top with a draped neckline and light blue jeans.
01043_00.jpg,"The dress is a black Carhartt T-shirt with red and white lettering, paired with blue jeans."
01044_00.jpg,"The dress is a long-sleeved, multicolored striped top with a V-neckline and a black belt."
01045_00.jpg,"The dress is a layered maternity top with a white collar and black body, worn over black pants."
01047_00.jpg,"The dress is a black, long-sleeved top with a V-neckline and a knot at the waist, paired with blue jeans."
01049_00.jpg,"The dress is a red, short-sleeved top with a round neckline and a fitted fit."
01050_00.jpg,"The dress is a navy blue jumpsuit with a deep V-neckline, long sleeves, and a front bow detail."
01052_00.jpg,The dress is a black jumpsuit with a metallic mesh top and high-waisted pants.
01053_00.jpg,"The dress is a black, sleeveless top with a white horizontal stripe on the chest and dark gray leggings."
01055_00.jpg,"The dress is a white T-shirt with the word ""FEMME"" written in blue letters on it, paired with high-waisted blue jeans."
01056_00.jpg,The dress is a neon yellow long-sleeved top with a high neckline and black shorts.
01058_00.jpg,"The dress is a white T-shirt with a light blue circular graphic on the front, paired with maroon high-waisted trousers."
01059_00.jpg,"""A sky blue wrap top with a tie waist and black pants."""
01060_00.jpg,A white long-sleeved shirt with colorful patterns on the sleeves and a colorful leopard print pattern on the bottom of red pants.
01061_00.jpg,The dress is a white blouse with short sleeves and a floral skirt in red with black and white flowers.
01062_00.jpg,The dress is a silver sequined top paired with black velvet pants.
01063_00.jpg,The dress is a vibrant red turtleneck top paired with black high-waisted trousers.
01064_00.jpg,The dress is a white polo shirt with a small blue horse logo on the chest and blue jeans with a brown belt.
01065_00.jpg,"The dress is a sleeveless top with a white base, adorned with colorful animal prints and green leaves, featuring a red tassel at the neckline."
01067_00.jpg,"""A stylish black blouse with a ruffled neckline and long sleeves, paired with cream-colored trousers featuring a belt."""
01068_00.jpg,"The dress is a red, short-sleeved top with a mock neck and white jeans."
01071_00.jpg,"""Black and white striped long-sleeved top."""
01073_00.jpg,The dress is a teal long-sleeved top with lace detailing and white pants.
01075_00.jpg,"The dress is a long-sleeved, white and red raglan shirt with ""Dickies EST. 1923"" printed on it."
01076_00.jpg,"The dress is a long-sleeved, patterned top with a high neckline and white pants."
01077_00.jpg,The dress is an orange FILA T-shirt paired with black shiny pants.
01079_00.jpg,The dress is a black ribbed short-sleeved top paired with black and white striped pants.
01081_00.jpg,"The dress is a white blouse with red vertical stripes, featuring a V-neckline and long sleeves."
01082_00.jpg,"The dress is a sleeveless, lime green, ribbed crop top."
01083_00.jpg,The dress is a black blouse with a tie neckline and a tan skirt with black spots.
01084_00.jpg,The dress is a black long-sleeved top with a knot detail at the front and blue jeans.
01085_00.jpg,The dress is a white T-shirt with a circular pattern on the front and blue pants.
01086_00.jpg,"The dress is a beige sleeveless top with the word ""POWER"" embroidered on it."
01087_00.jpg,"The dress is a red, off-shoulder top paired with matching leather pants featuring a front bow and waist tie."
01088_00.jpg,"The dress is a white t-shirt with silver sequins spelling ""Mademoiselle"" and a light blue tulle skirt."
01089_00.jpg,The dress is a black ribbed long-sleeved top with a bow at the neck and plaid gray pants.
01091_00.jpg,"The dress is a long-sleeved, floral-patterned top with a high neckline and blue jeans."
01093_00.jpg,The dress is a green and black tiger print long-sleeved top with a V-neckline and black high-waisted jeans.
01094_00.jpg,The dress is a red polo shirt paired with black trousers.
01095_00.jpg,The dress is a maroon top paired with navy blue pants featuring white leaf patterns.
01096_00.jpg,"""A red blouse with a bow neckline and sheer sleeves, paired with dark blue pants."""
01097_00.jpg,The dress is a white long-sleeved top with black pants and a brown belt.
01098_00.jpg,"The dress is a sleeveless, cream-colored top with lace detailing on the shoulders and a gold necklace."
01099_00.jpg,"The dress is a white t-shirt with pink stripes and the word ""Superdry"" written on it, paired with beige shorts."
01100_00.jpg,The dress is a white short-sleeved top paired with navy blue trousers.
01101_00.jpg,"The dress is a long-sleeved, patterned top with a high neckline and black leather pants."
01102_00.jpg,"The dress is a white T-shirt with a playful card and magician's hat design, paired with a black skirt featuring red and white heart patterns."
01103_00.jpg,"The dress is an olive green blouse with black polka dots and a high neck, paired with dark jeans."
01104_00.jpg,The dress is a white and black striped t-shirt with a navy blue collar and a small logo on the left chest.
01105_00.jpg,"The dress is a white t-shirt with an embroidered Eiffel Tower design on the left side of the chest, paired with black jeans."
01107_00.jpg,"The dress is a navy blue T-shirt with the word ""LUCKY"" printed in red and white stripes on it, paired with light blue jeans."
01108_00.jpg,"""A woman wearing a peach-colored t-shirt and navy blue striped pants."""
01109_00.jpg,The dress is a navy blue long-sleeved top with a subtle pattern and black pants.
01110_00.jpg,"The dress is a dark green, short-sleeved turtleneck top paired with black leather pants."
01111_00.jpg,The dress is a white sleeveless top with lace details and black shorts.
01113_00.jpg,"The dress is a sleeveless, blue and white checkered top with ruffled shoulders and a zipper down the front."
01114_00.jpg,The dress is a mustard yellow long-sleeved top with a round neckline and black pants.
01115_00.jpg,The dress is a sheer black top with a leopard print pattern and black pants.
01116_00.jpg,The dress is a red Adidas crop top and matching leggings set.
01117_00.jpg,The dress is a floral print blouse with long sleeves and a black denim skirt.
01119_00.jpg,"""The dress is a floral print blouse with a V-neck and puff sleeves, featuring pink roses on a dark blue background."""
01120_00.jpg,The dress is a black and white plaid crop top with ruffled hemline.
01121_00.jpg,"""A maroon long-sleeved dress with ruched details and a fitted silhouette."""
01122_00.jpg,"""Tiger-printed spaghetti strap dress."""
01124_00.jpg,The dress is a red Levi's T-shirt paired with high-waisted blue jeans.
01125_00.jpg,"The dress is a black leather skirt with a textured, patterned top featuring a round neckline and long sleeves."
01126_00.jpg,The dress is a red long-sleeved top with ruffled cuffs and a black and orange patterned skirt.
01127_00.jpg,"The dress is a white, short-sleeved t-shirt with a round neckline and a fitted fit."
01128_00.jpg,"The dress is a red T-shirt featuring a white geometric and butterfly design, paired with white pants."
01129_00.jpg,"The dress is a black short-sleeved top with lace details and buttons down the front, paired with light blue jeans."
01130_00.jpg,"The dress is a green t-shirt with a red embroidered horse logo on the left chest area, paired with brown corduroy pants."
01131_00.jpg,The dress is a white lace crop top with thin spaghetti straps and a fitted skirt.
01132_00.jpg,"The dress is a black long-sleeved turtleneck top with a high neckline and long sleeves, paired with white pants."
01133_00.jpg,"""A navy blue spaghetti strap dress with ruched detailing and lace trim at the bottom."""
01134_00.jpg,"The dress is a yellow, short-sleeved blouse with ruffled sleeves and a boat neckline."
01135_00.jpg,The dress is a white blouse with black floral patterns and a yellow skirt.
01136_00.jpg,"The dress is a long-sleeved, orange-brown blouse with a drawstring neckline and ruffled cuffs."
01137_00.jpg,"The dress is a white blouse with black floral patterns, paired with black pants."
01138_00.jpg,"A navy blue blouse adorned with white tiger prints, paired with a black satin skirt."
01139_00.jpg,The dress is a maroon long-sleeved top paired with white high-waisted trousers.
01141_00.jpg,"""The dress is a long-sleeved blouse with a floral pattern, paired with olive green pants."""
01142_00.jpg,"""A sleeveless, pastel pink blouse with lace detailing and a black mini skirt."""
01144_00.jpg,"The dress is a sleeveless, floral-patterned blouse with a white background featuring blue, yellow, and orange flowers and leaves."
01146_00.jpg,The dress is a black short-sleeved top with a V-neckline and a yellow and white striped skirt with buttons down the front.
01147_00.jpg,The dress is a black spaghetti strap top with a layered hemline and black pants.
01148_00.jpg,"""A gray, long-sleeved, ribbed sweater with a boat neckline."""
01150_00.jpg,"The dress is a navy blue t-shirt with a small white logo on the left side of the chest, paired with black jeans featuring silver buttons and red stitching details."
01151_00.jpg,The dress is a white Reebok T-shirt paired with green high-waisted trousers featuring a bow at the waist.
01152_00.jpg,The dress is a black long-sleeved top with a square neckline and a green satin skirt.
01153_00.jpg,The dress is a navy blue Reebok T-shirt paired with white sweatpants.
01156_00.jpg,The dress is a white sleeveless henley top with three buttons down the front and blue jeans.
01157_00.jpg,"The dress is a sleeveless, sparkly brown top with a high neckline and black leather pants."
01158_00.jpg,The dress is a yellow sleeveless top with a round neckline and blue jeans.
01159_00.jpg,"The dress is a navy blue top with a subtle pink floral pattern and 3/4 sleeves, paired with blue jeans."
01160_00.jpg,The dress is a purple sleeveless top paired with patterned leggings.
01162_00.jpg,"The dress is a white, short-sleeved t-shirt with a round neckline and a fitted silhouette."
01164_00.jpg,"The dress is a long-sleeved, navy blue turtleneck top paired with high-waisted, light blue jeans."
01165_00.jpg,"The dress is a white, short-sleeved t-shirt with a crew neck and a fitted silhouette."
01166_00.jpg,"The dress is a bright orange, long-sleeved, ribbed top with a deep V-neckline and fitted silhouette."
01167_00.jpg,"""A gray long-sleeved top with embellished shoulder details and black pants."""
01168_00.jpg,The dress is a mustard yellow long-sleeved top with a mock neck and tan pants.
01170_00.jpg,"The dress is a light pink t-shirt with ""STOCKHOL"" written in red letters on the front, paired with blue jeans."
01173_00.jpg,"A white T-shirt with a colorful butterfly design and text on it, paired with light blue cargo pants."
01174_00.jpg,"The dress is a sleeveless, striped bodysuit with a V-neckline and thin straps."
01177_00.jpg,"The dress is a floral print top with long sleeves and a blue background, paired with white jeans."
01179_00.jpg,The dress is a navy blue T-shirt with yellow floral prints and dark blue jeans.
01180_00.jpg,"The dress is a black, square-neck top with puff sleeves and tan pants with a tie waist."
01182_00.jpg,"The dress is a black long-sleeved top with lace detailing at the neckline and cuffs, paired with gray jeans."
01183_00.jpg,The dress is a sleeveless orange top with button details and a black skirt with a tie waist.
01184_00.jpg,"The dress is a colorful, sequined turtleneck top paired with black jeans."
01185_00.jpg,"""A black dress with lace sleeves and a fitted bodice."""
01186_00.jpg,"The dress is a white t-shirt with floral designs and the word ""POLO"" printed on it, worn over blue jeans."
01187_00.jpg,The dress is a blue crop top with a small logo on the left chest and matching blue sweatpants with a drawstring waistband.
01192_00.jpg,"The dress is a pink mini skirt with front pockets and a button closure at the waist, worn over a matching pink t-shirt."
01193_00.jpg,"""The dress is a burgundy blouse with intricate floral embroidery and white pants."""
01194_00.jpg,"The dress is a short-sleeved, green and pink patterned top with a round neckline and a pleated hemline, paired with light blue jeans."
01195_00.jpg,"The dress is a red, short-sleeved t-shirt with a crew neckline and a small logo on the left side of the chest."
01197_00.jpg,"The dress is a long-sleeved, ruffled top in a warm orange color, paired with black leather pants featuring silver zippers and buttons."
01199_00.jpg,"The dress is an orange and white checkered blouse with a V-neckline, three-quarter sleeves, and a tie waist."
01200_00.jpg,"The dress is a black, short-sleeved top with a scoop neckline and white jeans."
01202_00.jpg,"The dress is a long-sleeved, dark gray GAP logo sweatshirt paired with white pants."
01203_00.jpg,"The dress is a yellow T-shirt featuring a graphic design of a woman wearing a hat and the word ""HEBE"" in large letters, paired with beige paper-bag pants."
01204_00.jpg,"The dress is a long-sleeved, tie-dye patterned top with a high neckline and white pants underneath."
01205_00.jpg,The dress is a brown ribbed tank top paired with a white skirt featuring a large circular buckle.
01206_00.jpg,The dress is a black long-sleeved top paired with quilted navy blue pants.
01207_00.jpg,"The dress is a plain, sleeveless, mustard-colored t-shirt."
01208_00.jpg,"The dress is a long-sleeved, orange ribbed sweater with a deep V-neckline and a front tie detail."
01209_00.jpg,"The dress is a long-sleeved, striped top with a pocket on the chest and perforated sleeves."
01210_00.jpg,The dress is a black long-sleeved crop top with a cut-out at the waist and black high-waisted pants with silver zippers on the sides.
01211_00.jpg,The dress is a navy blue Lacoste T-shirt with a small white crocodile logo on the left chest area.
01212_00.jpg,"The dress is a black, long-sleeved top with a textured pattern and denim jeans."
01213_00.jpg,"The dress is a black ribbed short-sleeved top with a high neckline and fitted sleeves, paired with high-waisted black jeans featuring silver button details on the pockets and waistband."
01217_00.jpg,The dress is a black ribbed long-sleeved top and matching black pants.
01218_00.jpg,"The dress is a teal sleeveless top with a pattern of small white dots, paired with off-white high-waisted trousers featuring a gold buckle belt."
01219_00.jpg,"The dress is a black long-sleeved top with intricate lace detailing on the chest and a pair of shiny, snake-skin patterned leggings."
01220_00.jpg,The dress is a black floral print top with a tie neck and 3/4 sleeves.
01221_00.jpg,"The dress is a black, short-sleeved top with crisscross straps at the neckline and olive green pants with a silver belt buckle."
01222_00.jpg,"The dress is a long-sleeved, velvet top with a black and gray color scheme, paired with mustard yellow pants."
01223_00.jpg,The dress is a pink Polo T-shirt paired with light blue jeans.
01224_00.jpg,"The dress is a yellow and white zigzag patterned top with a draped front, paired with white pants."
01225_00.jpg,The dress is a black off-shoulder top with sheer tulle sleeves and black jeans.
01226_00.jpg,"The dress is a red, short-sleeved top with a tie-waist design and a V-neckline."
01227_00.jpg,"The dress is a black blouse with long sleeves and a V-neckline, paired with white pants."
01228_00.jpg,The dress is a black Versace Jeans Couture T-shirt with gold lettering and leopard print pants.
01230_00.jpg,The dress is a black long-sleeved top paired with a black faux leather skirt featuring silver zippers and buttons.
01231_00.jpg,"The dress is a black long-sleeved top paired with a yellow and black leopard print skirt, complemented by a black knitted bag."
01233_00.jpg,"""Blue and black patterned blouse with a V-neckline and long sleeves."""
01235_00.jpg,"The dress is a sleeveless, light purple top with a round neckline and a fitted silhouette."
01236_00.jpg,The dress is a blue scoop-neck short-sleeved T-shirt paired with green and blue checkered pants.
01238_00.jpg,The dress is a teal green blouse with a ruffled neckline and long sleeves.
01239_00.jpg,The dress is a black long-sleeved top paired with high-waisted blue jeans.
01241_00.jpg,"The dress is a white blouse paired with navy blue pleated pants, accessorized with a gold necklace and earrings."
01244_00.jpg,The dress is a leopard print crop top paired with white high-waisted jeans.
01245_00.jpg,"The dress is a black, three-quarter sleeve top with a deep V-neckline and checkered pants."
01246_00.jpg,"The dress is a white long-sleeved top with a V-neckline and a front knot, paired with high-waisted blue jeans."
01247_00.jpg,The dress is a red top paired with pink pants featuring red vertical stripes.
01249_00.jpg,"The dress is a beige, ribbed, short-sleeved cardigan with three buttons down the front and blue jeans."
